Date;Pic journalier consommation (MW);Température moyenne (°C);Température référence (°C)
2019-05-18;50435.0;13.4;16.0
2019-05-23;53221.0;16.8;16.6
2019-06-07;53377.0;15.4;18.1
2019-06-08;47351.0;15.8;18.2
2019-06-18;54170.0;22.2;19.1
2019-07-01;56086.0;21.8;20.2
2019-07-06;50451.0;24.5;20.6
2019-07-11;55545.0;22.4;20.9
2019-07-15;53393.0;19.7;21.0
2019-07-17;55212.0;21.9;21.1
2019-07-18;54993.0;21.2;21.1
2019-07-19;54885.0;22.2;21.1
2019-07-24;59185.0;28.8;21.2
2019-07-29;51032.0;21.1;21.2
2019-08-13;47085.0;17.3;20.6
2019-08-17;44426.0;20.3;20.3
2019-08-22;50273.0;20.0;19.9
2019-08-28;55138.0;22.5;19.2
2019-09-13;53555.0;19.9;17.3
2019-09-15;45002.0;21.1;17.0
2019-09-19;52848.0;16.7;16.5
2019-09-22;44937.0;18.1;16.1
2019-09-26;53926.0;18.1;15.6
2019-09-29;45976.0;17.0;15.2
2019-10-03;56004.0;11.8;14.7
2019-10-06;48084.0;14.9;14.3
2019-10-19;51245.0;14.2;12.6
2019-10-22;61093.0;11.6;12.1
2019-10-28;61560.0;11.8;11.3
2019-10-30;62729.0;11.8;11.0
2019-11-03;54161.0;12.0;10.4
2019-11-09;63688.0;6.6;9.5
2019-11-10;61550.0;6.5;9.4
2019-11-15;77682.0;4.2;8.7
2019-11-16;69571.0;5.1;8.5
2019-11-21;76900.0;6.0;7.8
2019-11-24;62720.0;8.5;7.4
2019-12-05;79826.0;2.7;6.1
2019-12-07;66156.0;9.2;5.9
2019-12-09;75099.0;8.4;5.7
2019-12-10;77039.0;5.5;5.6
2019-12-11;77958.0;5.8;5.5
2019-12-12;78252.0;5.9;5.5
2019-12-14;65421.0;10.1;5.3
2019-12-21;61792.0;9.1;4.9
2019-12-24;61118.0;10.4;4.8
2019-12-26;64415.0;7.4;4.7
2017-01-01;75215.0;0.4;4.6
2017-01-05;87516.0;2.8;4.6
2017-01-20;94428.0;-1.2;5.0
2017-01-24;91148.0;0.0;5.2
2017-01-27;87642.0;5.2;5.3
2017-02-03;73992.0;8.1;5.7
2017-02-04;68024.0;7.2;5.8
2017-02-07;76919.0;7.4;5.9
2017-02-08;79431.0;5.7;6.0
2017-02-20;71336.0;8.9;6.7
2017-02-28;75440.0;7.1;7.2
2017-03-01;74079.0;8.3;7.2
2017-03-11;56833.0;11.2;8.0
2017-03-15;64079.0;10.9;8.3
2017-03-18;57949.0;10.6;8.6
2017-03-26;54760.0;11.0;9.4
2017-03-29;60145.0;13.6;9.8
2017-03-30;58345.0;15.3;9.9
2017-04-07;61151.0;11.4;10.8
2017-04-10;54589.0;13.8;11.2
2017-04-20;64267.0;7.8;12.5
2017-04-23;50947.0;11.8;12.9
2017-05-13;49221.0;15.2;15.4
2017-05-19;54777.0;12.2;16.1
2017-05-22;53283.0;18.4;16.4
2017-05-27;46633.0;22.5;17.0
2017-06-07;53418.0;15.4;18.1
2017-06-09;53831.0;18.8;18.3
2017-06-10;47845.0;20.9;18.4
2017-06-11;46564.0;22.2;18.5
2017-06-12;54144.0;19.9;18.6
2017-06-13;55233.0;20.4;18.7
2017-06-22;59557.0;25.5;19.5
2017-07-04;55574.0;21.4;20.4
2017-07-12;56105.0;20.5;20.9
2017-07-22;48231.0;19.3;21.2
2017-07-26;54048.0;18.9;21.2
2017-07-31;51542.0;20.9;21.2
2017-08-04;52794.0;22.6;21.1
2017-08-08;48920.0;18.0;20.9
2017-08-14;46593.0;21.2;20.5
2017-08-24;53397.0;21.0;19.6
2017-08-26;48102.0;22.7;19.4
2017-08-31;54460.0;16.7;18.9
2017-09-03;44999.0;15.9;18.5
2017-09-13;55737.0;16.9;17.3
2017-09-24;46640.0;17.0;15.9
2017-09-26;55368.0;16.0;15.6
2017-10-01;48247.0;14.8;15.0
2017-10-02;55523.0;17.0;14.8
2017-10-11;56942.0;15.3;13.6
2017-10-15;47689.0;17.0;13.1
2017-10-25;58615.0;15.0;11.7
2017-11-04;55931.0;13.0;10.3
2017-11-17;73131.0;7.2;8.4
2017-11-19;65335.0;6.7;8.1
2017-11-20;75447.0;7.1;8.0
2017-11-23;68226.0;12.6;7.5
2017-11-24;67170.0;10.8;7.4
2017-11-26;67935.0;4.6;7.2
2017-12-13;81944.0;6.0;5.4
2017-12-14;80573.0;7.5;5.3
2017-12-23;65327.0;8.1;4.8
2017-12-29;76873.0;4.8;4.6
2017-12-30;65382.0;11.1;4.6
2014-01-12;66047.0;6.6;4.7
2014-01-23;80555.0;6.2;5.2
2014-01-26;67463.0;7.8;5.3
2014-02-01;71758.0;6.3;5.6
2014-02-26;72794.0;6.8;7.0
2014-02-27;75838.0;6.5;7.1
2014-03-08;60154.0;10.4;7.8
2014-03-12;65229.0;10.3;8.1
2014-03-13;65114.0;10.3;8.2
2014-03-30;52573.0;13.4;9.9
2014-04-05;52996.0;13.0;10.6
2014-04-07;56129.0;15.6;10.8
2014-04-08;58555.0;11.7;11.0
2014-04-16;59774.0;11.2;12.0
2014-04-17;58842.0;12.5;12.1
2014-04-20;50461.0;10.7;12.5
2014-05-15;56565.0;12.8;15.7
2014-05-16;55729.0;13.7;15.8
2014-05-22;55119.0;15.6;16.4
2014-05-27;56663.0;13.6;17.0
2014-05-29;47788.0;15.0;17.2
2014-06-03;54488.0;16.6;17.7
2014-06-04;55892.0;14.7;17.8
2014-06-14;47449.0;19.5;18.8
2014-06-21;48020.0;20.1;19.4
2014-06-25;54973.0;19.5;19.8
2014-06-26;55220.0;19.3;19.8
2014-07-13;44842.0;18.3;20.9
2014-07-15;54738.0;20.2;21.0
2014-07-16;55670.0;22.8;21.1
2014-07-17;56864.0;24.7;21.1
2014-07-19;48655.0;23.9;21.1
2014-07-22;54825.0;20.2;21.2
2014-07-27;45457.0;21.9;21.2
2014-07-29;52789.0;18.0;21.2
2014-08-01;51897.0;21.2;21.2
2014-08-19;49476.0;16.6;20.1
2014-08-23;45537.0;16.5;19.8
2014-08-26;54128.0;18.7;19.4
2014-08-31;44528.0;18.0;18.9
2014-09-13;47869.0;18.1;17.3
2014-09-14;44743.0;18.3;17.2
2014-10-06;56678.0;13.2;14.3
2014-10-07;56912.0;15.4;14.2
2014-10-11;49641.0;15.2;13.6
2014-10-13;56336.0;15.4;13.4
2014-10-20;56492.0;16.4;12.4
2014-10-23;60901.0;11.5;12.0
2014-10-25;51963.0;13.7;11.7
2014-11-04;65861.0;10.7;10.3
2014-11-07;66964.0;9.7;9.8
2014-11-09;57458.0;9.9;9.5
2014-11-14;66803.0;10.9;8.8
2014-11-16;59408.0;9.2;8.5
2014-12-03;80210.0;4.6;6.3
2014-12-09;82606.0;4.3;5.7
2014-12-15;76797.0;6.8;5.2
2014-12-17;75545.0;8.8;5.1
2014-12-27;70117.0;5.5;4.7
2014-12-29;82223.0;-0.5;4.6
2022-01-01;55828.0;9.7;4.6
2022-01-02;60044.0;10.5;4.6
2022-01-10;79072.0;5.6;4.7
2022-01-11;81453.0;3.5;4.7
2022-01-17;82703.0;4.3;4.9
2022-01-27;85476.0;2.8;5.3
2022-01-28;82731.0;4.9;5.4
2022-01-29;73577.0;6.0;5.4
2022-02-06;67459.0;7.6;5.9
2022-02-08;74411.0;7.0;6.0
2022-02-18;66590.0;10.5;6.5
2022-02-23;69759.0;9.0;6.8
2022-02-28;73657.0;6.8;7.2
2022-03-03;68345.0;8.7;7.4
2022-03-06;66154.0;5.1;7.6
2022-03-15;65645.0;11.4;8.3
2022-03-23;63765.0;10.5;9.1
2022-03-26;51536.0;12.5;9.4
2022-03-28;58960.0;13.6;9.7
2022-04-01;72851.0;3.5;10.1
2022-04-08;65341.0;10.3;11.0
2022-04-14;56168.0;15.2;11.7
2022-04-16;47358.0;15.3;12.0
2022-04-21;54758.0;13.5;12.7
2022-04-24;48469.0;12.7;13.1
2022-04-26;54793.0;12.4;13.3
2022-04-28;53438.0;14.6;13.6
2022-04-29;52687.0;14.5;13.7
2022-05-12;52411.0;16.8;15.3
2022-05-15;44244.0;20.5;15.7
2022-05-18;54083.0;22.1;16.0
2022-05-23;52692.0;17.6;16.6
2022-05-27;48566.0;17.6;17.0
2022-05-30;51921.0;15.2;17.3
2022-06-03;52885.0;20.1;17.7
2022-06-05;44439.0;19.3;17.9
2022-06-06;46898.0;18.5;18.0
2022-06-08;53022.0;17.5;18.2
2022-06-14;53956.0;21.5;18.8
2022-06-19;46672.0;23.0;19.2
2022-06-20;54204.0;21.5;19.3
2022-06-25;47169.0;18.2;19.8
2022-06-26;44907.0;18.1;19.8
2022-06-30;53820.0;16.8;20.1
2022-07-03;44362.0;20.6;20.4
2022-07-05;54355.0;21.0;20.5
2022-07-07;54513.0;20.3;20.6
2022-07-09;48666.0;22.8;20.7
2022-07-14;49571.0;25.2;21.0
2022-07-20;56113.0;22.9;21.2
2022-07-29;51442.0;22.4;21.2
2022-07-31;44585.0;23.6;21.2
2022-08-05;51010.0;22.6;21.0
2022-08-09;49559.0;24.7;20.8
2022-08-13;46096.0;25.9;20.6
2022-08-24;53033.0;24.5;19.6
2022-09-05;53033.0;22.7;18.3
2022-09-08;51333.0;18.7;17.9
2022-09-14;52955.0;21.2;17.2
2022-09-15;51980.0;19.3;17.0
2022-09-20;51424.0;14.3;16.4
2022-09-22;51349.0;14.8;16.1
2022-09-24;46696.0;14.9;15.9
2022-10-02;45721.0;16.8;14.8
2022-10-06;51512.0;14.9;14.3
2022-10-09;45409.0;13.7;13.9
2022-10-11;51940.0;14.5;13.6
2022-10-23;43902.0;18.3;12.0
2022-10-24;51412.0;17.0;11.9
2022-11-11;50833.0;10.8;9.2
2022-11-17;59769.0;12.2;8.4
2022-11-19;55749.0;7.5;8.1
2022-11-21;66937.0;7.8;7.8
2022-11-24;64544.0;9.7;7.4
2022-11-26;58328.0;7.3;7.2
2022-11-27;58103.0;8.1;7.0
2022-11-29;68400.0;7.1;6.8
2022-12-05;75318.0;3.8;6.1
2022-12-09;75750.0;2.9;5.7
2022-12-11;75551.0;-0.7;5.5
2022-12-23;56346.0;13.0;4.8
2022-12-24;51159.0;11.2;4.8
2022-12-29;59043.0;10.0;4.6
2022-01-26;86087.0;1.8;5.3
2022-02-09;75299.0;7.1;6.0
2022-02-10;72624.0;7.6;6.1
2022-02-19;65153.0;7.4;6.6
2022-02-20;62848.0;9.8;6.7
2022-02-24;71076.0;8.3;6.9
2022-02-25;73175.0;6.3;7.0
2022-02-26;66117.0;5.6;7.0
2022-02-27;64750.0;5.8;7.1
2022-03-01;71963.0;7.9;7.2
2022-03-05;64065.0;6.7;7.5
2022-03-07;76263.0;3.9;7.7
2022-03-09;72265.0;8.7;7.8
2022-03-10;68744.0;9.5;7.9
2022-03-14;68582.0;9.2;8.2
2022-03-17;66557.0;9.5;8.5
2022-03-24;63744.0;11.3;9.2
2022-03-25;61074.0;12.0;9.3
2022-03-29;57797.0;12.7;9.8
2022-03-31;64228.0;7.5;10.0
2022-04-05;70336.0;9.2;10.6
2022-04-06;66280.0;10.4;10.7
2022-04-09;59877.0;7.8;11.1
2022-04-17;44527.0;14.1;12.1
2022-04-18;46343.0;13.0;12.3
2022-04-19;53823.0;12.1;12.4
2022-05-02;52362.0;13.9;14.1
2022-05-05;54138.0;14.0;14.5
2022-05-09;51905.0;17.9;14.9
2022-05-13;52090.0;17.0;15.4
2022-05-24;51620.0;15.1;16.7
2022-05-25;52313.0;15.5;16.8
2022-05-26;46489.0;17.0;16.9
2022-05-31;52416.0;16.7;17.4
2022-06-02;52839.0;19.5;17.6
2022-06-09;52501.0;17.5;18.3
2022-06-12;45197.0;20.6;18.6
2022-07-04;53561.0;20.7;20.4
2022-07-06;54134.0;21.0;20.6
2022-07-11;54703.0;23.8;20.9
2022-07-15;52104.0;23.5;21.0
2022-07-17;47223.0;25.5;21.1
2022-07-24;46749.0;25.2;21.2
2022-08-08;49050.0;23.7;20.9
2022-08-10;50583.0;25.9;20.8
2022-08-14;42665.0;22.1;20.5
2022-08-17;48415.0;20.1;20.3
2022-08-23;51931.0;22.9;19.8
2022-08-26;52217.0;21.7;19.4
2022-09-02;52265.0;20.2;18.6
2022-09-11;44260.0;19.0;17.5
2022-09-12;51891.0;21.7;17.4
2022-09-13;53007.0;22.8;17.3
2022-09-18;43882.0;13.8;16.6
2022-09-28;53732.0;13.8;15.3
2022-10-08;46905.0;14.3;14.0
2022-10-13;52648.0;14.7;13.4
2022-10-14;52405.0;16.2;13.2
2022-10-22;44951.0;16.9;12.1
2022-10-26;51045.0;17.4;11.6
2022-10-29;44183.0;18.1;11.1
2022-10-30;43302.0;15.8;11.0
2022-10-31;46758.0;15.8;10.8
2022-11-14;59332.0;10.8;8.8
2022-11-22;66423.0;8.2;7.7
2022-11-23;65627.0;9.1;7.5
2022-11-28;66372.0;8.6;6.9
2022-12-02;70827.0;4.4;6.4
2022-12-28;59674.0;9.1;4.7
2022-01-03;68563.0;10.5;4.6
2022-01-04;71358.0;9.1;4.6
2022-01-06;80813.0;3.2;4.6
2022-01-14;87319.0;1.7;4.8
2022-01-21;83731.0;3.2;5.1
2022-02-01;79074.0;6.3;5.6
2022-02-07;73010.0;8.1;5.9
2022-02-15;74579.0;7.4;6.4
2022-03-02;69928.0;8.3;7.3
2022-04-04;74334.0;5.6;10.5
2022-04-11;62653.0;12.4;11.3
2022-04-13;57868.0;13.7;11.6
2022-04-15;52980.0;15.8;11.9
2022-04-23;49789.0;13.3;12.9
2022-04-27;54177.0;13.1;13.4
2022-04-30;47845.0;13.1;13.8
2022-05-01;44414.0;13.0;14.0
2022-05-14;46697.0;18.3;15.6
2022-05-16;51955.0;19.9;15.8
2022-05-29;43482.0;15.1;17.2
2022-06-07;52524.0;18.7;18.1
2022-06-10;52838.0;19.3;18.4
2022-06-11;47755.0;21.0;18.5
2022-06-13;52850.0;20.0;18.7
2022-06-16;55875.0;24.4;19.0
2022-06-22;54631.0;21.2;19.5
2022-06-29;53680.0;20.0;20.1
2022-07-13;56763.0;26.1;20.9
2022-07-18;57300.0;28.6;21.1
2022-07-26;53109.0;21.2;21.2
2022-08-04;52657.0;25.1;21.1
2022-08-19;48366.0;20.6;20.1
2022-08-25;53294.0;23.6;19.5
2022-08-29;52811.0;23.1;19.1
2022-08-30;53489.0;22.2;19.0
2022-09-01;53160.0;22.0;18.8
2022-09-03;46768.0;20.1;18.5
2022-09-07;52736.0;19.6;18.0
2022-09-09;51323.0;18.1;17.8
2022-09-17;46034.0;13.7;16.8
2022-09-26;52256.0;13.4;15.6
2022-09-27;53232.0;13.4;15.5
2022-09-30;53119.0;12.1;15.1
2022-10-04;52536.0;14.4;14.6
2022-10-05;52286.0;16.4;14.4
2022-10-07;51545.0;14.4;14.2
2022-10-10;51635.0;15.6;13.8
2022-10-27;50580.0;18.0;11.4
2022-11-02;52986.0;13.0;10.6
2022-11-05;51295.0;9.5;10.1
2022-11-07;57106.0;12.7;9.8
2022-11-09;57613.0;12.9;9.5
2022-11-16;59846.0;11.7;8.5
2022-12-03;66265.0;4.3;6.3
2022-12-13;82616.0;1.0;5.4
2022-12-20;65299.0;11.3;4.9
2022-12-21;62934.0;10.9;4.9
2022-12-26;56760.0;10.2;4.7
2022-12-27;60376.0;7.4;4.7
2022-12-31;51083.0;13.8;4.6
2022-01-08;71791.0;6.8;4.7
2022-01-09;69777.0;6.4;4.7
2022-01-12;82843.0;2.6;4.7
2022-01-16;76876.0;2.0;4.9
2022-01-18;82944.0;3.8;4.9
2022-01-20;82099.0;4.9;5.0
2022-01-22;76373.0;3.2;5.1
2022-01-23;74944.0;3.4;5.2
2022-01-31;79220.0;6.5;5.5
2022-02-02;74159.0;9.0;5.6
2022-02-05;67465.0;6.2;5.8
2022-02-12;70415.0;4.2;6.2
2022-02-13;65508.0;7.3;6.2
2022-02-16;72318.0;10.7;6.4
2022-02-21;72351.0;8.9;6.7
2022-03-04;68580.0;8.4;7.4
2022-03-08;75658.0;6.1;7.8
2022-03-16;65655.0;11.2;8.4
2022-03-18;67945.0;9.5;8.6
2022-03-19;57827.0;10.5;8.7
2022-03-21;63425.0;11.5;8.9
2022-03-22;63016.0;10.9;9.0
2022-03-27;49718.0;13.2;9.5
2022-03-30;60716.0;10.6;9.9
2022-04-20;55363.0;12.5;12.5
2022-04-22;53660.0;13.8;12.8
2022-05-06;53407.0;14.9;14.6
2022-05-07;47551.0;15.9;14.7
2022-05-20;53171.0;19.9;16.2
2022-05-28;45668.0;17.1;17.1
2022-06-01;53165.0;17.4;17.5
2022-06-04;47910.0;20.9;17.8
2022-06-15;55714.0;24.0;18.9
2022-06-18;50998.0;27.4;19.1
2022-06-23;54029.0;21.3;19.6
2022-06-24;52775.0;19.6;19.7
2022-06-28;52788.0;19.5;20.0
2022-07-01;52139.0;17.4;20.2
2022-07-02;47321.0;20.0;20.3
2022-07-08;54036.0;21.1;20.7
2022-07-10;45951.0;22.6;20.8
2022-07-16;48206.0;23.9;21.1
2022-07-19;57708.0;27.8;21.1
2022-07-27;52586.0;21.0;21.2
2022-07-30;46507.0;23.4;21.2
2022-08-02;52009.0;24.7;21.1
2022-08-03;53322.0;26.7;21.1
2022-08-06;45894.0;22.1;21.0
2022-08-11;50768.0;26.5;20.7
2022-08-15;43352.0;21.4;20.4
2022-08-16;49175.0;21.7;20.4
2022-08-18;48535.0;20.4;20.2
2022-08-20;44884.0;20.8;20.0
2022-08-21;43052.0;20.6;19.9
2022-08-22;50565.0;21.6;19.9
2022-08-27;46505.0;21.3;19.3
2022-08-28;44043.0;22.0;19.2
2022-08-31;53097.0;21.9;18.9
2022-09-10;46230.0;17.7;17.7
2022-09-16;51100.0;16.5;16.9
2022-09-19;50824.0;14.7;16.5
2022-09-23;51561.0;15.3;16.0
2022-09-25;44869.0;14.3;15.7
2022-09-29;52994.0;12.3;15.2
2022-10-01;49177.0;15.5;15.0
2022-10-03;52290.0;14.6;14.7
2022-10-16;44754.0;17.7;13.0
2022-10-17;51480.0;18.1;12.8
2022-10-20;50946.0;17.7;12.4
2022-10-21;50220.0;17.4;12.3
2022-10-25;51065.0;15.9;11.7
2022-10-28;49563.0;18.5;11.3
2022-11-01;46178.0;14.5;10.7
2022-11-04;55272.0;10.4;10.3
2022-11-06;51469.0;10.4;10.0
2022-11-08;56824.0;13.6;9.7
2022-11-12;49966.0;11.3;9.1
2022-11-18;59355.0;9.7;8.2
2022-11-20;56195.0;8.0;8.0
2022-11-30;69864.0;6.2;6.7
2022-12-04;66644.0;4.1;6.2
2022-12-06;75045.0;3.9;6.0
2022-12-12;84603.0;-0.7;5.4
2022-12-14;78190.0;3.9;5.3
2022-12-15;79048.0;3.5;5.2
2022-12-16;78907.0;2.0;5.2
2022-12-18;73199.0;1.8;5.0
2022-12-22;61160.0;12.1;4.8
2022-12-25;48643.0;10.9;4.7
2022-12-30;58205.0;10.5;4.6
2022-01-05;78942.0;4.7;4.6
2022-01-07;80021.0;4.6;4.6
2022-01-13;84193.0;2.1;4.8
2022-01-15;78602.0;1.3;4.8
2022-01-19;82756.0;4.3;5.0
2022-01-24;84562.0;2.7;5.2
2022-01-25;86043.0;1.5;5.2
2022-01-30;69542.0;6.7;5.5
2022-02-03;74952.0;7.2;5.7
2022-02-04;73351.0;7.6;5.8
2022-02-11;75296.0;5.6;6.1
2022-02-14;73224.0;8.3;6.3
2022-02-17;67052.0;12.1;6.5
2022-02-22;70410.0;9.2;6.8
2022-03-11;66613.0;9.8;8.0
2022-03-12;61342.0;9.1;8.1
2022-03-13;62485.0;8.8;8.2
2022-03-20;57718.0;9.8;8.8
2022-04-02;68562.0;3.8;10.2
2022-04-03;64771.0;4.1;10.3
2022-04-07;64933.0;11.8;10.8
2022-04-10;56640.0;8.4;11.2
2022-04-12;58175.0;14.2;11.5
2022-04-25;55240.0;12.4;13.2
2022-05-03;53340.0;14.4;14.2
2022-05-04;53860.0;14.0;14.3
2022-05-08;44941.0;16.2;14.8
2022-05-10;52325.0;19.4;15.1
2022-05-11;52573.0;18.7;15.2
2022-05-17;53168.0;21.5;15.9
2022-05-19;53493.0;21.3;16.1
2022-05-21;47126.0;19.6;16.3
2022-05-22;44919.0;20.4;16.4
2022-06-17;56681.0;26.5;19.0
2022-06-21;54709.0;21.5;19.4
2022-06-27;52453.0;18.6;19.9
2022-07-12;56324.0;25.4;20.9
2022-07-21;55212.0;23.0;21.2
2022-07-22;55629.0;22.5;21.2
2022-07-23;48304.0;22.5;21.2
2022-07-25;54132.0;23.4;21.2
2022-07-28;52998.0;22.0;21.2
2022-08-01;51229.0;23.8;21.2
2022-08-07;43221.0;22.6;20.9
2022-08-12;51081.0;26.7;20.7
2022-09-04;45007.0;21.8;18.4
2022-09-06;52835.0;21.7;18.2
2022-09-21;51481.0;14.7;16.3
2022-10-12;52829.0;14.1;13.5
2022-10-15;46826.0;16.5;13.1
2022-10-18;50507.0;17.9;12.7
2022-10-19;51350.0;17.8;12.6
2022-11-03;54897.0;12.1;10.4
2022-11-10;56216.0;10.7;9.4
2022-11-13;50826.0;11.1;8.9
2022-11-15;59277.0;11.9;8.7
2022-11-25;62422.0;9.3;7.3
2022-12-01;71863.0;5.3;6.5
2022-12-07;75599.0;3.6;5.9
2022-12-08;77134.0;2.7;5.8
2022-12-10;72828.0;1.4;5.6
2022-12-17;76893.0;-0.7;5.1
2022-12-19;70049.0;9.6;5.0
2023-01-03;64573.0;8.4;4.6
2023-01-08;57835.0;9.2;4.7
2023-01-10;68343.0;7.9;4.7
2023-01-17;76402.0;3.6;4.9
2023-01-23;84669.0;1.3;5.2
2023-02-04;62497.0;8.0;5.8
2023-02-08;80266.0;2.2;6.0
2023-02-12;64307.0;5.5;6.2
2023-02-15;71712.0;7.3;6.4
2023-02-21;66357.0;8.8;6.7
2023-02-22;65585.0;9.0;6.8
2023-02-23;66838.0;8.1;6.8
2023-03-01;78628.0;3.0;7.2
2023-03-02;77277.0;4.1;7.3
2023-03-04;65282.0;5.1;7.4
2023-03-09;61783.0;11.9;7.8
2023-03-14;62207.0;9.5;8.2
2023-03-16;61851.0;10.6;8.4
2023-03-22;57475.0;12.0;9.0
2023-03-29;58160.0;14.0;9.8
2023-03-30;54154.0;14.1;9.9
2023-04-02;53535.0;9.2;10.2
2023-04-10;47885.0;12.3;11.2
2023-04-13;58845.0;8.8;11.6
2023-04-25;56081.0;10.9;13.2
2023-04-29;47491.0;14.6;13.7
2023-05-01;44637.0;13.7;14.0
2023-05-15;51805.0;13.5;15.7
2023-05-22;49618.0;17.3;16.4
2023-05-24;50728.0;15.7;16.7
2023-06-02;49891.0;17.9;17.6
2023-06-09;51092.0;21.7;18.3
2023-06-28;51430.0;21.7;20.0
2023-06-30;50216.0;18.7;20.1
2023-07-01;45677.0;19.4;20.2
2023-07-06;51945.0;20.5;20.6
2023-07-15;46653.0;22.2;21.0
2023-07-22;45974.0;20.5;21.2
2023-08-03;48352.0;18.8;21.1
2023-08-13;41701.0;21.4;20.6
2023-08-15;43307.0;21.8;20.4
2023-08-16;47819.0;22.3;20.4
2023-08-17;48463.0;23.9;20.3
2023-08-20;44466.0;25.1;20.0
2023-08-21;52438.0;25.3;19.9
2023-08-23;55087.0;26.4;19.8
2023-08-24;54703.0;25.8;19.6
2023-09-01;50559.0;20.2;18.8
2023-09-03;44310.0;23.2;18.5
2023-09-08;54182.0;24.9;17.9
2023-09-15;50614.0;20.5;17.0
2023-09-16;46526.0;21.0;16.9
2023-09-17;44698.0;21.8;16.8
2023-09-27;50257.0;18.9;15.5
2023-10-03;52298.0;18.9;14.7
2023-10-06;50216.0;15.3;14.3
2023-10-10;50014.0;18.2;13.8
2023-10-17;53425.0;13.7;12.8
2023-10-19;52708.0;17.3;12.6
2023-10-27;54648.0;13.0;11.4
2023-01-16;73833.0;5.5;4.9
2023-01-20;80862.0;1.9;5.0
2023-01-21;74327.0;1.5;5.1
2023-01-25;83875.0;2.0;5.2
2023-01-26;81993.0;2.5;5.3
2023-01-27;78941.0;3.4;5.3
2023-01-29;72902.0;2.1;5.4
2023-01-30;78803.0;4.0;5.5
2023-01-31;75208.0;5.6;5.5
2023-02-05;63129.0;7.2;5.8
2023-02-14;74586.0;6.4;6.3
2023-02-17;63948.0;10.6;6.5
2023-02-25;62822.0;6.3;7.0
2023-03-10;64770.0;9.5;7.9
2023-03-13;57668.0;13.4;8.2
2023-03-17;58001.0;12.0;8.5
2023-03-24;54663.0;12.4;9.2
2023-04-06;60628.0;10.1;10.7
2023-04-09;47288.0;11.8;11.1
2023-04-24;55188.0;11.6;13.1
2023-04-28;51903.0;16.9;13.6
2023-05-04;49891.0;17.2;14.3
2023-05-05;50499.0;16.0;14.5
2023-05-09;51790.0;15.1;14.9
2023-05-12;52037.0;12.4;15.3
2023-05-13;47613.0;13.8;15.4
2023-05-14;45637.0;13.8;15.6
2023-05-19;47292.0;14.1;16.1
2023-05-20;44752.0;15.3;16.2
2023-05-25;49703.0;16.0;16.8
2023-05-30;49383.0;18.6;17.3
2023-06-05;49327.0;19.5;17.9
2023-06-10;45729.0;21.6;18.4
2023-06-11;43566.0;21.4;18.5
2023-06-16;51535.0;22.2;19.0
2023-06-18;43419.0;21.8;19.1
2023-06-19;51005.0;21.5;19.2
2023-06-20;51458.0;22.2;19.3
2023-06-22;51487.0;20.9;19.5
2023-07-05;51913.0;18.8;20.5
2023-07-07;52855.0;24.0;20.6
2023-07-14;45942.0;22.8;21.0
2023-07-18;54154.0;22.9;21.1
2023-07-24;51053.0;20.6;21.2
2023-07-30;42727.0;20.1;21.2
2023-08-02;49568.0;20.9;21.1
2023-08-10;47255.0;22.3;20.8
2023-08-26;45735.0;18.8;19.4
2023-09-05;53088.0;24.9;18.3
2023-09-07;53093.0;24.4;18.0
2023-09-13;51396.0;19.4;17.3
2023-09-18;50795.0;19.7;16.6
2023-09-25;49185.0;16.6;15.7
2023-09-29;50210.0;19.2;15.2
2023-10-05;50152.0;15.0;14.4
2023-10-08;43746.0;18.2;14.0
2023-10-24;54165.0;13.4;11.9
2023-01-01;49562.0;12.7;4.6
2023-01-02;60200.0;10.7;4.6
2023-01-04;64688.0;9.8;4.6
2023-01-06;61336.0;10.1;4.6
2023-01-07;56692.0;9.6;4.6
2023-01-12;66932.0;9.6;4.7
2023-01-22;77405.0;0.3;5.1
2023-01-24;82766.0;2.7;5.2
2023-02-01;73380.0;7.0;5.6
2023-02-02;72408.0;7.2;5.6
2023-02-07;75655.0;3.3;5.9
2023-02-09;81777.0;2.3;6.0
2023-02-27;77221.0;2.7;7.1
2023-02-28;78189.0;2.5;7.2
2023-03-03;75041.0;5.0;7.4
2023-03-06;72054.0;5.0;7.6
2023-03-08;66140.0;9.6;7.8
2023-03-19;52916.0;10.3;8.7
2023-03-23;55018.0;13.6;9.1
2023-03-25;50598.0;11.3;9.3
2023-03-28;63465.0;8.3;9.7
2023-04-04;64957.0;7.3;10.5
2023-04-05;66071.0;7.9;10.6
2023-04-07;59784.0;9.9;10.8
2023-04-08;51521.0;10.2;11.0
2023-04-14;59786.0;8.9;11.7
2023-04-17;57217.0;10.6;12.1
2023-04-22;50552.0;12.6;12.8
2023-04-26;55887.0;12.1;13.3
2023-04-27;53118.0;14.8;13.4
2023-05-03;50895.0;15.7;14.2
2023-05-17;52012.0;13.0;15.9
2023-05-31;50056.0;18.9;17.4
2023-06-01;50199.0;19.6;17.5
2023-06-15;51353.0;21.6;18.9
2023-06-24;46044.0;23.4;19.7
2023-06-25;43679.0;24.6;19.8
2023-06-29;52127.0;21.3;20.1
2023-07-02;43398.0;19.8;20.3
2023-07-03;50760.0;20.2;20.4
2023-07-09;45458.0;24.0;20.7
2023-07-12;53454.0;21.3;20.9
2023-07-13;52380.0;20.5;20.9
2023-07-16;43905.0;20.4;21.1
